Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Male,Female,Unknown,Total
Honda,Accord,39.4,6.0,117.71,2151.65,petrol,104375.0,24420.0,6815.0,135610.0
Land-Rover,Discovery,107.452,8.0,182.57,2425.43,diesel,102104.0,27625.0,5365.0,135094.0
Nissan,Almera,22.782,5.0,81.67,1847.67,petrol,83129.0,46528.0,4633.0,134290.0
Mercedes,CLA,46.527,7.0,131.6,1596.92,petrol,98413.0,27008.0,7411.0,132832.0
Citroen,AX,10.833,5.0,45.0,1242.0,petrol,55507.0,70563.0,5833.0,131903.0
Ford,Orion,15.404,5.0,60.11,1593.11,petrol,86596.0,31575.0,3746.0,121917.0
Citroen,ZX,16.057,5.0,67.0,1703.15,petrol,74603.0,40640.0,5474.0,120717.0
Citroen,Xantia,24.844,5.0,84.93,1982.76,petrol,88989.0,20930.0,4036.0,113955.0
Mazda,323,17.344,5.0,70.92,1683.61,petrol,63201.0,43648.0,5095.0,111944.0
Audi,A4,57.927,6.0,149.71,2283.11,petrol,81043.0,20330.0,5134.0,106507.0
Toyota,Yaris,20.721,4.0,74.4,1397.8,petrol,39190.0,53360.0,8183.0,100733.0
Renault,19,16.291,5.0,57.87,1645.13,petrol,58380.0,27988.0,3660.0,90028.0
Volvo,440,20.279,4.0,72.85,1832.89,petrol,59078.0,24952.0,4039.0,88069.0
Ford,Granada,18.845,4.0,87.08,2326.36,petrol,73774.0,11810.0,2141.0,87725.0
Mercedes,E,78.073,8.0,192.4,2598.82,petrol,66289.0,12151.0,4835.0,83275.0
Land-Rover,Freelander,43.864,5.0,105.17,2083.52,diesel,49664.0,27844.0,3995.0,81503.0
Peugeot,309,14.35,5.0,59.5,1642.88,petrol,52084.0,25496.0,3065.0,80645.0
Hyundai,Accent,14.293,5.0,75.4,1479.0,petrol,41777.0,30291.0,2641.0,74709.0
Seat,Ibiza,19.938,6.0,76.32,1205.19,petrol,36889.0,32657.0,3043.0,72589.0
Fiat,Brava,17.223,5.0,70.0,1615.33,petrol,41991.0,25578.0,2677.0,70246.0
Skoda,Felicia,11.371,5.0,48.0,1518.0,petrol,42248.0,24861.0,2795.0,69904.0
Toyota,Avensis,37.315,4.0,103.68,1873.26,petrol,53446.0,12561.0,3182.0,69189.0
Fiat,Uno,11.283,4.0,49.29,1337.71,petrol,32840.0,31119.0,3124.0,67083.0
Suzuki,Vitara,26.803,5.0,85.71,1310.0,petrol,34298.0,28063.0,3537.0,65898.0
Mazda,626,20.72,5.0,81.38,1950.91,petrol,49636.0,12884.0,2619.0,65139.0
Audi,80,27.098,5.0,91.75,2247.33,petrol,48383.0,12408.0,2486.0,63277.0
Ford,Galaxy,53.786,6.0,124.86,1855.0,diesel,42557.0,17269.0,2830.0,62656.0
Nissan,Bluebird,14.438,5.0,64.2,1891.7,petrol,45682.0,12949.0,2095.0,60726.0
Toyota,RAV4,43.549,1.0,137.77,2261.19,petrol,26442.0,26585.0,3769.0,56796.0
Jaguar,XJ,137.57,8.0,223.55,2813.0,petrol,48611.0,5289.0,2031.0,55931.0
Saab,900,37.009,5.0,114.68,2208.09,petrol,38980.0,12991.0,3558.0,55529.0
Mazda,MX-5,37.469,6.0,103.43,1718.57,petrol,25157.0,25194.0,3577.0,53928.0
Mercedes,190,36.643,4.0,88.73,2284.13,petrol,38131.0,9812.0,2435.0,50378.0
Mercedes,A,31.105,5.0,93.01,1699.12,petrol,23083.0,23990.0,2968.0,50041.0
Ford,Puma,30.378,6.0,94.06,935.62,petrol,19872.0,26270.0,2438.0,48580.0
Skoda,Fabia,19.008,5.0,66.97,1292.35,petrol,27709.0,18375.0,2292.0,48376.0
Peugeot,307,27.465,5.0,86.45,1723.0,petrol,29086.0,16689.0,1189.0,46964.0
Toyota,Celica,31.526,5.0,109.67,1861.83,petrol,31077.0,12469.0,2286.0,45832.0
Land-Rover,Range,107.671,8.0,196.34,2521.09,diesel,36627.0,7307.0,1771.0,45705.0
Volvo,S40,35.281,5.0,113.35,2106.5,petrol,32612.0,9901.0,2743.0,45256.0
Renault,Espace,59.0,7.0,166.0,1798.0,petrol,30840.0,11028.0,2204.0,44072.0
Fiat,Cinquecento,7.712,5.0,29.0,899.0,petrol,14757.0,26917.0,2195.0,43869.0
Volvo,V40,35.815,6.0,117.43,1921.47,petrol,28955.0,11658.0,3105.0,43718.0
Saab,9000,41.616,5.0,125.36,2336.52,petrol,34244.0,7050.0,2190.0,43484.0
Volvo,940,30.237,4.0,110.0,2316.0,petrol,32620.0,8133.0,2095.0,42848.0
Volvo,V70,50.961,6.0,135.29,1971.16,diesel,32090.0,7222.0,3421.0,42733.0
Suzuki,Swift,19.085,4.0,68.91,1180.55,petrol,18796.0,19953.0,2574.0,41323.0
Rover,45,23.322,4.0,84.2,1853.9,petrol,32010.0,8197.0,1064.0,41271.0
Daewoo,Lanos,13.245,5.0,66.67,1506.5,petrol,21880.0,16466.0,1742.0,40088.0
Volvo,850,36.384,4.0,125.71,2294.76,petrol,30713.0,7184.0,2052.0,39949.0
Rover,75,39.352,5.0,98.05,1928.71,petrol,32282.0,4795.0,1313.0,38390.0
Audi,A6,82.061,8.0,199.73,2790.45,diesel,30607.0,5486.0,1986.0,38079.0
Audi,A3,36.219,6.0,94.33,1424.67,petrol,21277.0,14118.0,2526.0,37921.0
Fiat,Bravo,22.455,6.0,92.31,1466.31,petrol,21230.0,15167.0,1479.0,37876.0
Fiat,Tipo,23.585,6.0,80.81,1446.12,diesel,21974.0,14173.0,1709.0,37856.0
Rover,Mini,7.92,4.0,33.33,868.33,petrol,15870.0,20226.0,1584.0,37680.0
Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,12264.0,23672.0,1557.0,37493.0
Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,24490.0,10621.0,1642.0,36753.0
Volkswagen,Beetle,33.25,6.0,112.75,1475.0,petrol,15193.0,17289.0,1966.0,34448.0
Renault,21,20.354,5.0,67.68,1996.68,petrol,24515.0,6999.0,1267.0,32781.0
Skoda,Octavia,30.651,6.0,95.0,1136.69,petrol,25715.0,5444.0,1287.0,32446.0
Saab,9-3X,49.286,6.0,145.0,1963.67,petrol,21850.0,7989.0,2221.0,32060.0
Toyota,Starlet,11.389,4.0,53.0,1308.29,petrol,11369.0,18857.0,1493.0,31719.0
Subaru,Impreza,30.598,2.0,97.6,1757.6,petrol,23953.0,6192.0,1562.0,31707.0
Mitsubishi,Carisma,22.69,5.0,82.2,1773.7,petrol,22765.0,7136.0,1182.0,31083.0
Skoda,Favorit,7.863,5.0,44.0,1289.0,petrol,19688.0,10065.0,1144.0,30897.0
Hyundai,Lantra,16.446,5.0,78.0,1741.0,petrol,20036.0,8392.0,997.0,29425.0
Daewoo,Nexia,12.477,5.0,58.67,1498.0,petrol,16959.0,10923.0,1142.0,29024.0
Mercedes,300,62.396,4.0,135.5,2972.31,petrol,22135.0,5010.0,1367.0,28512.0
BMW,740i,115.533,8.0,250.0,2998.0,petrol,24045.0,2617.0,1198.0,27860.0
Fiat,Panda,10.424,5.0,52.44,1095.78,petrol,12866.0,13344.0,1293.0,27503.0
Mitsubishi,Colt,17.039,5.0,73.49,1374.05,petrol,12086.0,12979.0,1274.0,26339.0
Ford,Scorpio,30.863,4.0,105.55,2458.91,petrol,21914.0,3349.0,802.0,26065.0
Mini,Cooper,31.388,7.0,111.0,1711.57,petrol,13195.0,11027.0,1691.0,25913.0
Fiat,Marea,20.124,5.0,79.88,1836.88,petrol,17865.0,5841.0,857.0,24563.0
Toyota,Previa,43.08,5.0,105.0,2239.67,petrol,15817.0,6590.0,1433.0,23840.0
Honda,Prelude,27.79,5.0,110.67,2050.33,petrol,16102.0,6227.0,1139.0,23468.0
Volvo,460,20.497,4.0,72.43,1824.43,petrol,16022.0,5781.0,1003.0,22806.0
Mercedes,CLK,72.796,6.0,166.32,3041.0,petrol,15856.0,5684.0,1153.0,22693.0
Volkswagen,Sharan,45.7,6.0,114.0,1854.2,diesel,14968.0,5848.0,1469.0,22285.0
Volkswagen,Bora,25.4,5.0,78.85,1891.59,petrol,16266.0,4942.0,948.0,22156.0
Jaguar,S-Type,66.588,6.0,172.32,2934.63,petrol,18443.0,2526.0,890.0,21859.0
Saab,09-May,52.957,6.0,146.12,2031.47,petrol,17547.0,2628.0,1299.0,21474.0
Subaru,Legacy,37.522,4.0,107.38,2084.38,petrol,14601.0,4919.0,1390.0,20910.0
Alfa-Romeo,156,32.898,5.0,116.29,2081.38,petrol,16172.0,3623.0,876.0,20671.0
Nissan,Terrano,37.017,5.0,97.58,2697.37,diesel,14574.0,5338.0,706.0,20618.0
Mitsubishi,Galant,25.083,5.0,93.6,2127.33,petrol,16018.0,3594.0,724.0,20336.0
Honda,Concerto,16.672,4.0,74.0,1541.5,petrol,12868.0,6483.0,978.0,20329.0
Suzuki,Wagon,9.863,5.0,50.0,1090.4,petrol,10643.0,8232.0,1373.0,20248.0
Audi,100,37.326,5.0,101.12,2349.08,petrol,16050.0,3316.0,840.0,20206.0
Audi,TT,64.592,7.0,178.56,2011.56,petrol,13681.0,5094.0,1261.0,20036.0
Volkswagen,Lupo,13.883,5.0,47.75,1373.75,petrol,6418.0,12550.0,1039.0,20007.0
Kia,Pride,9.358,4.0,47.0,1324.0,petrol,8582.0,10209.0,871.0,19662.0
BMW,Z3,39.737,5.0,115.0,2234.4,petrol,10358.0,7737.0,1295.0,19390.0
Mercedes,ML,77.417,7.0,188.33,2876.0,diesel,12754.0,4917.0,921.0,18592.0
Land-Rover,Range,107.671,8.0,196.34,2521.09,diesel,15836.0,2228.0,484.0,18548.0
Mitsubishi,Space,23.165,4.0,82.16,1817.32,petrol,11598.0,5797.0,985.0,18380.0
Seat,Toledo,20.37,6.0,74.21,1324.36,petrol,13734.0,3644.0,593.0,17971.0
Mercedes,SLK,61.863,7.0,184.17,2748.33,petrol,8845.0,7688.0,1337.0,17870.0
Porsche,911,158.792,7.0,293.53,3005.4,petrol,14859.0,1410.0,683.0,16952.0
Seat,Leon,32.94,6.0,114.82,1615.37,petrol,11593.0,4342.0,707.0,16642.0
Volkswagen,Jetta,31.306,6.0,96.93,1587.22,petrol,11808.0,4027.0,651.0,16486.0
Jaguar,XE,65.569,8.0,167.25,1998.0,petrol,13165.0,2567.0,587.0,16319.0
Toyota,Camry,30.006,3.0,115.47,2245.6,petrol,12576.0,2654.0,750.0,15980.0
Ford,Maverick,29.151,5.0,89.0,2526.5,petrol,10838.0,3996.0,555.0,15389.0
Chrysler,Neon,19.718,4.0,98.0,1995.0,petrol,10397.0,4260.0,610.0,15267.0
Nissan,Serena,22.954,5.0,67.33,1908.17,petrol,10006.0,4344.0,649.0,14999.0
MG,ZR,21.023,5.0,92.33,1729.33,petrol,9363.0,4866.0,406.0,14635.0
Citroen,Berlingo,27.439,6.0,85.28,1452.0,diesel,9732.0,4339.0,394.0,14465.0
Daewoo,Espero,16.803,4.0,71.0,1764.0,petrol,10946.0,3037.0,456.0,14439.0
Citroen,C5,34.909,6.0,104.23,1805.92,diesel,11936.0,1842.0,427.0,14205.0
Ford,Probe,24.84,5.0,102.0,2244.0,petrol,10172.0,3018.0,447.0,13637.0
Suzuki,Baleno,17.587,4.0,73.08,1363.5,petrol,8356.0,4727.0,519.0,13602.0
Suzuki,Jimny,25.943,5.0,67.0,1372.67,petrol,5412.0,6677.0,1196.0,13285.0
Mercedes,Sprinter,43.068,6.0,104.2,2222.71,diesel,11355.0,1129.0,798.0,13282.0
Mini,One,24.095,6.0,68.75,1498.25,petrol,5017.0,7239.0,938.0,13194.0
Porsche,Boxster,83.501,6.0,213.5,3071.0,petrol,9960.0,2241.0,768.0,12969.0
Chrysler,Voyager,39.708,5.0,117.58,2719.84,diesel,8659.0,3517.0,593.0,12769.0
Seat,Alhambra,49.823,6.0,115.83,1746.94,petrol,8575.0,3145.0,751.0,12471.0
Citroen,C3,22.904,5.0,75.65,1364.0,petrol,6217.0,5978.0,241.0,12436.0
Seat,Arosa,13.705,5.0,47.45,1384.0,petrol,4676.0,7049.0,544.0,12269.0
Honda,HR-V,32.723,4.0,96.0,1498.0,petrol,6531.0,5143.0,552.0,12226.0
Seat,Cordoba,17.312,5.0,66.35,1655.74,petrol,7975.0,3776.0,471.0,12222.0
Jaguar,XK,145.647,6.0,283.0,5000.0,petrol,9754.0,1530.0,524.0,11808.0
Fiat,Tempra,17.92,4.0,64.48,1759.19,petrol,8484.0,2851.0,422.0,11757.0
Honda,Jazz,26.352,0.0,80.0,1498.0,petrol,5781.0,5563.0,379.0,11723.0
Volkswagen,Scirocco,33.706,6.0,120.15,1750.62,petrol,8542.0,2505.0,392.0,11439.0
